,time,values,above_3,below_3
518,2016-03-16 00:30:00+00:00,5.333,1,0
519,2016-03-16 01:00:00+00:00,5.0,1,0
520,2016-03-16 01:30:00+00:00,4.0,1,0
521,2016-03-16 02:00:00+00:00,3.667,1,0
522,2016-03-16 02:30:00+00:00,3.333,1,0
523,2016-03-16 03:00:00+00:00,2.667,0,1
524,2016-03-16 03:30:00+00:00,2.333,0,1
525,2016-03-16 04:00:00+00:00,2.333,0,1
526,2016-03-16 04:30:00+00:00,2.667,0,1
527,2016-03-16 05:00:00+00:00,2.667,0,1
528,2016-03-16 05:30:00+00:00,3.333,1,0
529,2016-03-16 06:00:00+00:00,3.0,0,0
530,2016-03-16 06:30:00+00:00,3.667,1,0
531,2016-03-18 08:30:00+00:00,2.0,0,1
532,2016-03-18 09:00:00+00:00,1.667,0,1
533,2016-03-18 09:30:00+00:00,1.667,0,1
534,2016-03-18 10:00:00+00:00,1.667,0,1
535,2016-03-18 10:30:00+00:00,2.0,0,1
536,2016-03-18 11:00:00+00:00,2.333,0,1
537,2016-03-18 11:30:00+00:00,3.0,0,0
538,2016-03-18 12:00:00+00:00,2.667,0,1
539,2016-03-18 12:30:00+00:00,2.333,0,1
540,2016-03-18 13:00:00+00:00,2.333,0,1
541,2016-03-18 13:30:00+00:00,1.667,0,1
542,2016-03-18 14:00:00+00:00,2.333,0,1
543,2016-03-18 14:30:00+00:00,1.667,0,1
544,2016-03-18 15:00:00+00:00,2.0,0,1
545,2016-03-18 15:30:00+00:00,1.667,0,1
546,2016-03-18 16:00:00+00:00,2.333,0,1
547,2016-03-18 16:30:00+00:00,3.0,0,0
548,2016-03-18 17:00:00+00:00,2.667,0,1
549,2016-03-18 17:30:00+00:00,1.667,0,1
550,2016-03-18 18:00:00+00:00,1.667,0,1
551,2016-03-18 18:30:00+00:00,1.667,0,1
552,2016-03-18 19:00:00+00:00,2.0,0,1
553,2016-03-18 19:30:00+00:00,2.333,0,1
554,2016-03-18 20:00:00+00:00,2.0,0,1
555,2016-03-18 20:30:00+00:00,2.667,0,1
556,2016-03-18 21:00:00+00:00,2.667,0,1
557,2016-03-18 21:30:00+00:00,2.667,0,1
558,2016-03-18 22:00:00+00:00,3.333,1,0
559,2016-03-18 22:30:00+00:00,2.333,0,1
560,2016-03-18 23:00:00+00:00,2.667,0,1
561,2016-03-18 23:30:00+00:00,2.333,0,1
562,2016-03-19 00:00:00+00:00,2.0,0,1
563,2016-03-19 00:30:00+00:00,2.333,0,1
564,2016-03-19 01:00:00+00:00,2.667,0,1
565,2016-03-19 01:30:00+00:00,2.667,0,1
566,2016-03-19 02:00:00+00:00,2.0,0,1
567,2016-03-19 02:30:00+00:00,1.667,0,1
568,2016-03-19 03:00:00+00:00,1.667,0,1
569,2016-03-19 03:30:00+00:00,2.333,0,1
570,2016-03-19 04:00:00+00:00,2.333,0,1
571,2016-03-19 04:30:00+00:00,3.0,0,0
572,2016-03-19 05:00:00+00:00,3.333,1,0
573,2016-03-19 05:30:00+00:00,3.667,1,0
574,2016-03-19 06:00:00+00:00,3.333,1,0
575,2016-03-19 06:30:00+00:00,3.667,1,0
576,2016-03-19 07:00:00+00:00,3.333,1,0
577,2016-03-19 07:30:00+00:00,2.667,0,1
578,2016-03-19 08:00:00+00:00,4.0,1,0
579,2016-03-19 08:30:00+00:00,4.333,1,0
580,2016-03-19 09:00:00+00:00,4.333,1,0
581,2016-03-19 09:30:00+00:00,4.333,1,0
582,2016-03-19 10:00:00+00:00,4.0,1,0
583,2016-03-19 10:30:00+00:00,4.0,1,0
584,2016-03-19 11:00:00+00:00,2.667,0,1
585,2016-03-19 11:30:00+00:00,1.667,0,1
586,2016-03-19 12:00:00+00:00,2.0,0,1
587,2016-03-19 12:30:00+00:00,2.0,0,1
588,2016-03-19 13:00:00+00:00,3.0,0,0
589,2016-03-19 13:30:00+00:00,3.333,1,0
590,2016-03-19 14:00:00+00:00,3.333,1,0
591,2016-03-19 14:30:00+00:00,3.333,1,0
592,2016-03-19 15:00:00+00:00,2.333,0,1
593,2016-03-19 15:30:00+00:00,2.333,0,1
594,2016-03-19 16:00:00+00:00,2.333,0,1
595,2016-03-19 16:30:00+00:00,4.0,1,0
596,2016-03-19 17:00:00+00:00,4.667,1,0
597,2016-03-19 17:30:00+00:00,4.0,1,0
598,2016-03-19 18:00:00+00:00,3.333,1,0
599,2016-03-19 18:30:00+00:00,2.0,0,1
600,2016-03-19 19:00:00+00:00,2.0,0,1
601,2016-03-19 19:30:00+00:00,1.667,0,1
602,2016-03-19 20:00:00+00:00,1.667,0,1
603,2016-03-19 20:30:00+00:00,2.667,0,1
604,2016-03-19 21:00:00+00:00,1.667,0,1
605,2016-03-19 21:30:00+00:00,1.667,0,1
606,2016-03-19 22:00:00+00:00,1.0,0,1
607,2016-03-19 22:30:00+00:00,0.667,0,1
608,2016-03-19 23:00:00+00:00,0.667,0,1
609,2016-03-19 23:30:00+00:00,1.0,0,1
610,2016-03-20 00:00:00+00:00,1.333,0,1
611,2016-03-20 00:30:00+00:00,1.0,0,1
612,2016-03-20 01:00:00+00:00,1.0,0,1
613,2016-03-20 01:30:00+00:00,1.667,0,1
614,2016-03-20 02:00:00+00:00,1.667,0,1
615,2016-03-20 02:30:00+00:00,1.667,0,1
616,2016-03-20 03:00:00+00:00,4.0,1,0
617,2016-03-20 03:30:00+00:00,3.667,1,0
618,2016-03-20 04:00:00+00:00,2.333,0,1
619,2016-03-20 04:30:00+00:00,1.333,0,1
620,2016-03-20 05:00:00+00:00,1.667,0,1
621,2016-03-20 05:30:00+00:00,1.667,0,1
622,2016-03-20 06:00:00+00:00,2.0,0,1
623,2016-03-20 06:30:00+00:00,1.667,0,1
624,2016-03-20 07:00:00+00:00,1.667,0,1
625,2016-03-20 07:30:00+00:00,0.667,0,1
626,2016-03-20 08:00:00+00:00,0.667,0,1
627,2016-04-01 21:30:00+00:00,0.667,0,1
628,2016-04-01 22:00:00+00:00,0.333,0,1
629,2016-04-01 22:30:00+00:00,1.0,0,1
630,2016-04-01 23:00:00+00:00,0.667,0,1
631,2016-04-01 23:30:00+00:00,1.333,0,1
632,2016-04-02 00:00:00+00:00,3.0,0,0
633,2016-04-02 00:30:00+00:00,3.333,1,0
634,2016-04-02 01:00:00+00:00,2.667,0,1
635,2016-04-02 01:30:00+00:00,1.667,0,1
636,2016-04-02 02:00:00+00:00,1.333,0,1
637,2016-04-02 02:30:00+00:00,0.667,0,1
638,2016-04-02 03:00:00+00:00,0.667,0,1
639,2016-04-02 03:30:00+00:00,0.333,0,1
640,2016-04-02 04:00:00+00:00,0.333,0,1
641,2016-04-02 04:30:00+00:00,0.333,0,1
642,2016-04-02 05:00:00+00:00,0.333,0,1
643,2016-04-02 05:30:00+00:00,0.333,0,1
644,2016-04-02 06:00:00+00:00,0.0,0,1
645,2016-04-02 06:30:00+00:00,0.333,0,1
646,2016-04-02 07:00:00+00:00,0.0,0,1
647,2016-04-02 07:30:00+00:00,0.333,0,1
648,2016-04-02 08:00:00+00:00,0.0,0,1
649,2016-04-02 08:30:00+00:00,0.0,0,1
650,2016-04-02 09:00:00+00:00,0.0,0,1
651,2016-04-02 09:30:00+00:00,0.0,0,1
652,2016-04-02 10:00:00+00:00,0.0,0,1
653,2016-04-02 10:30:00+00:00,0.667,0,1
654,2016-04-02 11:00:00+00:00,0.667,0,1
655,2016-04-02 11:30:00+00:00,0.667,0,1
656,2016-04-02 12:00:00+00:00,2.0,0,1
657,2016-04-02 12:30:00+00:00,1.667,0,1
658,2016-04-02 13:00:00+00:00,1.667,0,1
659,2016-04-02 13:30:00+00:00,2.667,0,1
660,2016-04-02 14:00:00+00:00,3.0,0,0
661,2016-04-02 14:30:00+00:00,4.0,1,0
662,2016-04-02 15:00:00+00:00,4.333,1,0
663,2016-04-02 15:30:00+00:00,3.667,1,0
664,2016-04-02 16:00:00+00:00,4.667,1,0
665,2016-04-02 16:30:00+00:00,5.0,1,0
666,2016-04-02 17:00:00+00:00,5.667,1,0
667,2016-04-02 17:30:00+00:00,4.667,1,0
668,2016-04-02 18:00:00+00:00,4.333,1,0
669,2016-04-02 18:30:00+00:00,4.333,1,0
670,2016-04-02 19:00:00+00:00,3.667,1,0
671,2016-04-02 19:30:00+00:00,3.333,1,0
672,2016-04-02 20:00:00+00:00,4.333,1,0
673,2016-04-02 20:30:00+00:00,4.333,1,0
674,2016-04-02 21:00:00+00:00,3.667,1,0
675,2016-04-02 21:30:00+00:00,5.333,1,0
676,2016-04-02 22:00:00+00:00,5.333,1,0
677,2016-04-02 22:30:00+00:00,4.667,1,0
678,2016-04-02 23:00:00+00:00,4.667,1,0
679,2016-04-02 23:30:00+00:00,4.667,1,0
680,2016-04-03 00:00:00+00:00,4.667,1,0
681,2016-04-03 00:30:00+00:00,5.0,1,0
682,2016-04-03 01:00:00+00:00,4.333,1,0
683,2016-04-03 01:30:00+00:00,3.0,0,0
684,2016-04-03 02:00:00+00:00,3.333,1,0
685,2016-04-03 02:30:00+00:00,3.667,1,0
686,2016-04-03 03:00:00+00:00,3.333,1,0
687,2016-04-03 03:30:00+00:00,2.333,0,1
688,2016-04-03 04:00:00+00:00,2.333,0,1
689,2016-04-03 04:30:00+00:00,3.0,0,0
690,2016-04-03 05:00:00+00:00,3.333,1,0
691,2016-04-03 05:30:00+00:00,4.0,1,0
692,2016-04-03 06:00:00+00:00,3.333,1,0
693,2016-04-03 06:30:00+00:00,3.667,1,0
694,2016-04-03 07:00:00+00:00,3.333,1,0
695,2016-04-03 07:30:00+00:00,3.0,0,0
696,2016-04-03 08:00:00+00:00,2.333,0,1
697,2016-04-03 08:30:00+00:00,1.667,0,1
698,2016-04-03 09:00:00+00:00,3.0,0,0
699,2016-04-03 09:30:00+00:00,2.333,0,1
700,2016-04-03 10:00:00+00:00,3.333,1,0
701,2016-04-03 10:30:00+00:00,3.333,1,0
702,2016-04-03 11:00:00+00:00,2.0,0,1
703,2016-04-03 11:30:00+00:00,2.0,0,1
704,2016-04-03 12:00:00+00:00,1.333,0,1
705,2016-04-03 12:30:00+00:00,0.667,0,1
706,2016-04-03 13:00:00+00:00,0.667,0,1
707,2016-04-03 13:30:00+00:00,0.667,0,1
708,2016-04-03 14:00:00+00:00,1.0,0,1
709,2016-04-03 14:30:00+00:00,1.333,0,1
710,2016-04-03 15:00:00+00:00,2.333,0,1
711,2016-04-03 15:30:00+00:00,2.0,0,1
712,2016-04-03 16:00:00+00:00,1.667,0,1
713,2016-04-03 16:30:00+00:00,1.333,0,1
714,2016-04-03 17:00:00+00:00,1.333,0,1
715,2016-04-03 17:30:00+00:00,1.333,0,1
716,2016-04-03 18:00:00+00:00,1.333,0,1
717,2016-04-03 18:30:00+00:00,1.667,0,1
718,2016-04-03 19:00:00+00:00,1.0,0,1
719,2016-04-03 19:30:00+00:00,1.667,0,1
720,2016-04-03 20:00:00+00:00,2.333,0,1
721,2016-04-03 20:30:00+00:00,1.667,0,1
722,2016-04-03 21:00:00+00:00,4.667,1,0
723,2016-04-06 20:30:00+00:00,0.333,0,1
724,2016-04-06 21:00:00+00:00,1.333,0,1
725,2016-04-06 21:30:00+00:00,1.667,0,1
726,2016-04-06 22:00:00+00:00,1.0,0,1
727,2016-04-06 22:30:00+00:00,0.667,0,1
728,2016-04-06 23:00:00+00:00,1.0,0,1
729,2016-04-06 23:30:00+00:00,0.667,0,1
730,2016-04-07 00:00:00+00:00,2.0,0,1
731,2016-04-07 00:30:00+00:00,1.667,0,1
732,2016-04-07 01:00:00+00:00,2.667,0,1
733,2016-04-07 01:30:00+00:00,2.667,0,1
734,2016-04-07 02:00:00+00:00,1.667,0,1
735,2016-04-07 02:30:00+00:00,1.667,0,1
736,2016-04-07 03:00:00+00:00,2.0,0,1
737,2016-04-07 03:30:00+00:00,1.0,0,1
738,2016-04-07 04:00:00+00:00,1.0,0,1
739,2016-04-07 04:30:00+00:00,1.0,0,1
740,2016-04-07 05:00:00+00:00,1.0,0,1
741,2016-04-07 05:30:00+00:00,0.667,0,1
742,2016-04-07 06:00:00+00:00,0.667,0,1
743,2016-04-07 06:30:00+00:00,2.0,0,1
744,2016-04-07 07:00:00+00:00,0.667,0,1
745,2016-04-07 07:30:00+00:00,0.667,0,1
746,2016-04-07 08:00:00+00:00,0.667,0,1
747,2016-04-07 08:30:00+00:00,1.0,0,1
748,2016-04-07 09:00:00+00:00,1.333,0,1
749,2016-04-07 09:30:00+00:00,0.333,0,1
750,2016-04-07 10:00:00+00:00,1.667,0,1
751,2016-04-07 10:30:00+00:00,1.0,0,1
752,2016-04-07 11:00:00+00:00,2.0,0,1
753,2016-04-07 11:30:00+00:00,1.667,0,1
754,2016-04-07 12:00:00+00:00,1.0,0,1
755,2016-04-07 12:30:00+00:00,1.333,0,1
756,2016-04-07 13:00:00+00:00,1.0,0,1
757,2016-04-07 13:30:00+00:00,1.333,0,1
758,2016-04-07 14:00:00+00:00,1.0,0,1
759,2016-04-07 14:30:00+00:00,0.333,0,1
760,2016-04-07 15:00:00+00:00,0.667,0,1
761,2016-04-07 15:30:00+00:00,0.667,0,1
762,2016-04-07 16:00:00+00:00,0.667,0,1
763,2016-04-07 16:30:00+00:00,1.333,0,1
764,2016-04-07 17:00:00+00:00,3.333,1,0
765,2016-04-07 17:30:00+00:00,3.0,0,0
766,2016-04-07 18:00:00+00:00,3.333,1,0
767,2016-04-07 18:30:00+00:00,4.333,1,0
768,2016-04-07 19:00:00+00:00,4.0,1,0
769,2016-04-07 19:30:00+00:00,4.333,1,0
770,2016-04-07 20:00:00+00:00,4.0,1,0
771,2016-04-07 20:30:00+00:00,4.667,1,0
772,2016-04-07 21:00:00+00:00,5.667,1,0
773,2016-04-07 21:30:00+00:00,6.333,1,0
774,2016-04-07 22:00:00+00:00,5.667,1,0
775,2016-04-07 22:30:00+00:00,5.0,1,0
776,2016-04-07 23:00:00+00:00,5.0,1,0
777,2016-04-07 23:30:00+00:00,4.667,1,0
778,2016-04-08 00:00:00+00:00,5.0,1,0
779,2016-04-08 00:30:00+00:00,5.0,1,0
780,2016-04-08 01:00:00+00:00,4.0,1,0
781,2016-04-08 01:30:00+00:00,3.667,1,0
782,2016-04-08 02:00:00+00:00,3.333,1,0
783,2016-04-08 02:30:00+00:00,3.667,1,0
784,2016-04-08 03:00:00+00:00,3.333,1,0
785,2016-04-08 03:30:00+00:00,2.667,0,1
786,2016-04-08 04:00:00+00:00,2.333,0,1
787,2016-04-08 04:30:00+00:00,3.333,1,0
788,2016-04-08 05:00:00+00:00,2.333,0,1
789,2016-04-08 05:30:00+00:00,2.0,0,1
790,2016-04-08 06:00:00+00:00,1.333,0,1
791,2016-04-08 06:30:00+00:00,1.667,0,1
792,2016-04-08 07:00:00+00:00,0.667,0,1
793,2016-04-08 07:30:00+00:00,0.667,0,1
794,2016-04-08 08:00:00+00:00,0.667,0,1
795,2016-04-08 08:30:00+00:00,0.333,0,1
796,2016-04-08 09:00:00+00:00,1.0,0,1
797,2016-04-08 09:30:00+00:00,1.0,0,1
798,2016-04-08 10:00:00+00:00,0.333,0,1
799,2016-04-08 10:30:00+00:00,1.0,0,1
800,2016-04-08 11:00:00+00:00,0.333,0,1
801,2016-04-08 11:30:00+00:00,0.0,0,1
802,2016-04-08 12:00:00+00:00,0.333,0,1
803,2016-04-08 12:30:00+00:00,0.333,0,1
804,2016-04-08 13:00:00+00:00,0.667,0,1
805,2016-04-08 13:30:00+00:00,0.0,0,1
806,2016-04-08 14:00:00+00:00,0.333,0,1
807,2016-04-08 14:30:00+00:00,0.333,0,1
808,2016-04-08 15:00:00+00:00,0.0,0,1
809,2016-04-08 15:30:00+00:00,0.0,0,1
810,2016-04-08 16:00:00+00:00,0.0,0,1
811,2016-04-08 16:30:00+00:00,0.0,0,1
812,2016-04-08 17:00:00+00:00,0.333,0,1
813,2016-04-08 17:30:00+00:00,1.333,0,1
814,2016-04-08 18:00:00+00:00,0.667,0,1
815,2016-04-08 18:30:00+00:00,0.667,0,1
816,2016-04-08 19:00:00+00:00,0.667,0,1
817,2016-04-08 19:30:00+00:00,1.667,0,1
818,2016-04-08 20:00:00+00:00,0.667,0,1
819,2016-04-12 00:30:00+00:00,2.667,0,1
820,2016-04-12 01:00:00+00:00,2.333,0,1
821,2016-04-12 01:30:00+00:00,1.333,0,1
822,2016-04-12 02:00:00+00:00,2.0,0,1
823,2016-04-12 02:30:00+00:00,3.0,0,0
824,2016-04-12 03:00:00+00:00,3.333,1,0
825,2016-04-12 03:30:00+00:00,3.333,1,0
826,2016-04-12 04:00:00+00:00,3.0,0,0
827,2016-04-12 04:30:00+00:00,2.667,0,1
828,2016-04-12 05:00:00+00:00,2.0,0,1
829,2016-04-12 05:30:00+00:00,2.0,0,1
830,2016-04-12 06:00:00+00:00,1.667,0,1
831,2016-04-12 06:30:00+00:00,1.333,0,1
832,2016-04-12 07:00:00+00:00,1.0,0,1
833,2016-04-12 07:30:00+00:00,1.333,0,1
834,2016-04-12 08:00:00+00:00,1.667,0,1
835,2016-04-12 08:30:00+00:00,2.0,0,1
836,2016-04-12 09:00:00+00:00,1.0,0,1
837,2016-04-12 09:30:00+00:00,1.667,0,1
838,2016-04-12 10:00:00+00:00,2.667,0,1
839,2016-04-12 10:30:00+00:00,1.333,0,1
840,2016-04-12 11:00:00+00:00,1.0,0,1
841,2016-04-12 11:30:00+00:00,2.333,0,1
842,2016-04-12 12:00:00+00:00,1.667,0,1
843,2016-04-12 12:30:00+00:00,2.667,0,1
844,2016-04-12 13:00:00+00:00,2.333,0,1
845,2016-04-12 13:30:00+00:00,4.333,1,0
846,2016-04-12 14:00:00+00:00,4.0,1,0
847,2016-04-12 14:30:00+00:00,3.333,1,0
848,2016-04-12 15:00:00+00:00,3.333,1,0
849,2016-04-12 15:30:00+00:00,4.0,1,0
850,2016-04-12 16:00:00+00:00,3.333,1,0
851,2016-04-12 16:30:00+00:00,2.333,0,1
852,2016-04-12 17:00:00+00:00,2.333,0,1
853,2016-04-12 17:30:00+00:00,2.667,0,1
854,2016-04-12 18:00:00+00:00,2.333,0,1
855,2016-04-12 18:30:00+00:00,4.667,1,0
856,2016-04-12 19:00:00+00:00,4.667,1,0
857,2016-04-12 19:30:00+00:00,4.667,1,0
858,2016-04-12 20:00:00+00:00,4.333,1,0
859,2016-04-12 20:30:00+00:00,4.0,1,0
860,2016-04-12 21:00:00+00:00,4.333,1,0
861,2016-04-12 21:30:00+00:00,4.667,1,0
862,2016-04-12 22:00:00+00:00,5.333,1,0
863,2016-04-12 22:30:00+00:00,5.333,1,0
864,2016-04-12 23:00:00+00:00,4.333,1,0
865,2016-04-12 23:30:00+00:00,4.333,1,0
866,2016-04-13 00:00:00+00:00,5.333,1,0
867,2016-04-13 00:30:00+00:00,6.0,1,0
868,2016-04-13 01:00:00+00:00,6.0,1,0
869,2016-04-13 01:30:00+00:00,4.667,1,0
870,2016-04-13 02:00:00+00:00,4.333,1,0
871,2016-04-13 02:30:00+00:00,3.667,1,0
872,2016-04-13 03:00:00+00:00,4.0,1,0
873,2016-04-13 03:30:00+00:00,3.667,1,0
874,2016-04-13 04:00:00+00:00,3.667,1,0
875,2016-04-13 04:30:00+00:00,4.0,1,0
876,2016-04-13 05:00:00+00:00,4.0,1,0
877,2016-04-13 05:30:00+00:00,3.333,1,0
878,2016-04-13 06:00:00+00:00,4.0,1,0
879,2016-04-13 06:30:00+00:00,4.0,1,0
880,2016-04-13 07:00:00+00:00,3.667,1,0
881,2016-04-13 07:30:00+00:00,3.667,1,0
882,2016-04-13 08:00:00+00:00,4.0,1,0
883,2016-04-13 08:30:00+00:00,3.0,0,0
884,2016-04-13 09:00:00+00:00,2.333,0,1
885,2016-04-13 09:30:00+00:00,2.333,0,1
886,2016-04-13 10:00:00+00:00,3.333,1,0
887,2016-04-13 10:30:00+00:00,2.667,0,1
888,2016-04-13 11:00:00+00:00,3.333,1,0
889,2016-04-13 11:30:00+00:00,4.667,1,0
890,2016-04-13 12:00:00+00:00,3.333,1,0
891,2016-04-13 12:30:00+00:00,3.333,1,0
892,2016-04-13 13:00:00+00:00,3.667,1,0
893,2016-04-13 13:30:00+00:00,4.0,1,0
894,2016-04-13 14:00:00+00:00,4.0,1,0
895,2016-04-13 14:30:00+00:00,4.333,1,0
896,2016-04-13 15:00:00+00:00,3.667,1,0
897,2016-04-13 15:30:00+00:00,3.0,0,0
898,2016-04-13 16:00:00+00:00,2.667,0,1
899,2016-04-13 16:30:00+00:00,3.0,0,0
900,2016-04-13 17:00:00+00:00,3.0,0,0
901,2016-04-13 17:30:00+00:00,3.333,1,0
902,2016-04-13 18:00:00+00:00,3.333,1,0
903,2016-04-13 18:30:00+00:00,3.0,0,0
904,2016-04-13 19:00:00+00:00,3.0,0,0
905,2016-04-13 19:30:00+00:00,4.333,1,0
906,2016-04-13 20:00:00+00:00,4.333,1,0
907,2016-04-13 20:30:00+00:00,4.0,1,0
908,2016-04-13 21:00:00+00:00,3.0,0,0
909,2016-04-13 21:30:00+00:00,2.333,0,1
910,2016-04-13 22:00:00+00:00,1.667,0,1
911,2016-04-13 22:30:00+00:00,1.667,0,1
912,2016-04-13 23:00:00+00:00,2.333,0,1
913,2016-04-13 23:30:00+00:00,3.0,0,0
914,2016-04-14 00:00:00+00:00,4.333,1,0
915,2016-04-14 00:30:00+00:00,4.0,1,0
916,2016-04-15 20:30:00+00:00,1.667,0,1
917,2016-04-15 21:00:00+00:00,2.0,0,1
918,2016-04-15 21:30:00+00:00,1.333,0,1
919,2016-04-15 22:00:00+00:00,2.0,0,1
920,2016-04-15 22:30:00+00:00,2.333,0,1
921,2016-04-15 23:00:00+00:00,2.0,0,1
922,2016-04-15 23:30:00+00:00,1.0,0,1
923,2016-04-16 00:00:00+00:00,0.667,0,1
924,2016-04-16 00:30:00+00:00,0.667,0,1
925,2016-04-16 01:00:00+00:00,0.667,0,1
926,2016-04-16 01:30:00+00:00,0.667,0,1
927,2016-04-16 02:00:00+00:00,0.0,0,1
928,2016-04-16 02:30:00+00:00,0.667,0,1
929,2016-04-16 03:00:00+00:00,0.333,0,1
930,2016-04-16 03:30:00+00:00,0.333,0,1
931,2016-04-16 04:00:00+00:00,0.0,0,1
932,2016-04-16 04:30:00+00:00,0.333,0,1
933,2016-04-16 05:00:00+00:00,0.667,0,1
934,2016-04-16 05:30:00+00:00,1.667,0,1
935,2016-04-16 06:00:00+00:00,1.667,0,1
936,2016-04-16 06:30:00+00:00,1.333,0,1
937,2016-04-16 07:00:00+00:00,2.667,0,1
938,2016-04-16 07:30:00+00:00,2.333,0,1
939,2016-04-16 08:00:00+00:00,2.333,0,1
940,2016-04-16 08:30:00+00:00,2.0,0,1
941,2016-04-16 09:00:00+00:00,2.333,0,1
942,2016-04-16 09:30:00+00:00,2.667,0,1
943,2016-04-16 10:00:00+00:00,2.667,0,1
944,2016-04-16 10:30:00+00:00,2.667,0,1
945,2016-04-16 11:00:00+00:00,2.333,0,1
946,2016-04-16 11:30:00+00:00,2.667,0,1
947,2016-04-16 12:00:00+00:00,3.0,0,0
948,2016-04-16 12:30:00+00:00,2.0,0,1
949,2016-04-16 13:00:00+00:00,1.333,0,1
950,2016-04-16 13:30:00+00:00,1.667,0,1
951,2016-04-16 14:00:00+00:00,2.0,0,1
952,2016-04-16 14:30:00+00:00,2.0,0,1
953,2016-04-16 15:00:00+00:00,2.0,0,1
954,2016-04-16 15:30:00+00:00,2.333,0,1
955,2016-04-16 16:00:00+00:00,2.0,0,1
956,2016-04-16 16:30:00+00:00,3.667,1,0
957,2016-04-16 17:00:00+00:00,3.333,1,0
958,2016-04-16 17:30:00+00:00,3.0,0,0
959,2016-04-16 18:00:00+00:00,3.0,0,0
960,2016-04-16 18:30:00+00:00,2.667,0,1
961,2016-04-16 19:00:00+00:00,2.667,0,1
962,2016-04-16 19:30:00+00:00,3.0,0,0
963,2016-04-16 20:00:00+00:00,3.667,1,0
964,2016-04-16 20:30:00+00:00,4.0,1,0
965,2016-04-16 21:00:00+00:00,3.667,1,0
966,2016-04-16 21:30:00+00:00,5.0,1,0
967,2016-04-16 22:00:00+00:00,4.0,1,0
968,2016-04-16 22:30:00+00:00,3.0,0,0
969,2016-04-16 23:00:00+00:00,2.667,0,1
970,2016-04-16 23:30:00+00:00,2.667,0,1
971,2016-04-17 00:00:00+00:00,4.333,1,0
972,2016-04-17 00:30:00+00:00,4.667,1,0
973,2016-04-17 01:00:00+00:00,4.0,1,0
974,2016-04-17 01:30:00+00:00,3.667,1,0
975,2016-04-17 02:00:00+00:00,4.333,1,0
976,2016-04-17 02:30:00+00:00,3.333,1,0
977,2016-04-17 03:00:00+00:00,4.0,1,0
978,2016-04-17 03:30:00+00:00,3.333,1,0
979,2016-04-17 04:00:00+00:00,3.333,1,0
980,2016-04-17 04:30:00+00:00,4.667,1,0
981,2016-04-17 05:00:00+00:00,4.667,1,0
982,2016-04-17 05:30:00+00:00,4.333,1,0
983,2016-04-17 06:00:00+00:00,4.0,1,0
984,2016-04-17 06:30:00+00:00,3.0,0,0
985,2016-04-17 07:00:00+00:00,3.0,0,0
986,2016-04-17 07:30:00+00:00,2.333,0,1
987,2016-04-17 08:00:00+00:00,2.333,0,1
988,2016-04-17 08:30:00+00:00,2.333,0,1
989,2016-04-17 09:00:00+00:00,2.667,0,1
990,2016-04-17 09:30:00+00:00,2.0,0,1
991,2016-04-17 10:00:00+00:00,2.0,0,1
992,2016-04-17 10:30:00+00:00,2.333,0,1
993,2016-04-17 11:00:00+00:00,3.0,0,0
994,2016-04-17 11:30:00+00:00,2.667,0,1
995,2016-04-17 12:00:00+00:00,2.667,0,1
996,2016-04-17 12:30:00+00:00,3.333,1,0
997,2016-04-17 13:00:00+00:00,1.667,0,1
998,2016-04-17 13:30:00+00:00,1.667,0,1
999,2016-04-17 14:00:00+00:00,2.667,0,1
1000,2016-04-17 14:30:00+00:00,3.0,0,0
1001,2016-04-17 15:00:00+00:00,2.667,0,1
1002,2016-04-17 15:30:00+00:00,3.667,1,0
1003,2016-04-17 16:00:00+00:00,4.333,1,0
1004,2016-04-17 16:30:00+00:00,3.0,0,0
1005,2016-04-17 17:00:00+00:00,2.0,0,1
1006,2016-04-17 17:30:00+00:00,2.667,0,1
1007,2016-04-17 18:00:00+00:00,1.333,0,1
1008,2016-04-17 18:30:00+00:00,3.667,1,0
1009,2016-04-17 19:00:00+00:00,4.0,1,0
1010,2016-04-17 19:30:00+00:00,4.0,1,0
1011,2016-04-17 20:00:00+00:00,5.0,1,0
1012,2016-05-01 03:30:00+00:00,1.667,0,1
1013,2016-05-01 04:00:00+00:00,2.0,0,1
1014,2016-05-01 04:30:00+00:00,2.0,0,1
1015,2016-05-01 05:00:00+00:00,2.0,0,1
1016,2016-05-01 05:30:00+00:00,3.0,0,0
1017,2016-05-01 06:00:00+00:00,2.667,0,1
1018,2016-05-01 06:30:00+00:00,2.0,0,1
1019,2016-05-01 07:00:00+00:00,1.667,0,1
1020,2016-05-01 07:30:00+00:00,1.0,0,1
1021,2016-05-01 08:00:00+00:00,0.667,0,1
1022,2016-05-01 08:30:00+00:00,1.0,0,1
1023,2016-05-01 09:00:00+00:00,1.667,0,1
1024,2016-05-01 09:30:00+00:00,1.333,0,1
1025,2016-05-01 10:00:00+00:00,1.667,0,1
1026,2016-05-01 10:30:00+00:00,2.667,0,1
1027,2016-05-01 11:00:00+00:00,2.667,0,1
1028,2016-05-01 11:30:00+00:00,3.0,0,0
1029,2016-05-01 12:00:00+00:00,2.667,0,1
1030,2016-05-01 12:30:00+00:00,4.0,1,0
1031,2016-05-01 13:00:00+00:00,3.0,0,0
1032,2016-05-01 13:30:00+00:00,2.667,0,1
1033,2016-05-01 14:00:00+00:00,3.333,1,0
